,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
367,"[""['데코·식물', '시계', '벽시계']""]","[""['가구', '서랍·수납장', '수납장']""]",0.04695717505634861,0.06592787377911345,0.003005259203606311,0.064,0.9707578347578347,-9.052750653237461e-05,0.9979403057915455
376,"[""['데코·식물', '플라워·식물', '식물', '소형식물']""]","[""['가구', '서랍·수납장', '수납장']""]",0.02066115702479339,0.06592787377911345,0.001314800901577761,0.06363636363636363,0.9652421652421651,-4.734525088326063e-05,0.9975527561582282
2960,"[""['데코·식물', '플라워·식물', '식물', '소형식물']""]","[""['데코·식물', '플라워·식물', '식물', '모종·씨앗']""]",0.02066115702479339,0.005634861006761833,0.001314800901577761,0.06363636363636363,11.293333333333333,0.0011983781535041696,1.0619433523228756
2988,"[""['데코·식물', '플라워·식물', '식물', '소형식물']""]","[""['패브릭', '커튼·부자재', '레이스·속커튼']""]",0.02066115702479339,0.05766341096919609,0.001314800901577761,0.06363636363636363,1.1035830618892508,0.00012340811295800708,1.006378881489208
1695,"[""['데코·식물', '홈갤러리', '그림·사진', '일러스트·드로잉']""]","[""['가구', '테이블·식탁·책상', '사이드테이블']""]",0.04132231404958678,0.07344102178812922,0.002629601803155522,0.06363636363636363,0.8664961636828644,-0.0004051511632960987,0.9895290058573377
2968,"[""['데코·식물', '플라워·식물', '식물', '소형식물']""]","[""['데코·식물', '홈갤러리', '액자']""]",0.02066115702479339,0.03850488354620586,0.001314800901577761,0.06363636363636363,1.652682926829268,0.0005192454564082185,1.0268394447564793
3233,"[""['데코·식물', '홈갤러리', '액자']""]","[""['패브릭', '이불·이불솜', '이불', '차렵이불']""]",0.03850488354620586,0.054094665664913597,0.002441773102930128,0.06341463414634146,1.1722899728997291,0.00035886430103168913,1.0099510080140246
3133,"[""['데코·식물', '홈갤러리', '액자']""]","[""['데코·식물', '홈갤러리', '그림·사진', '일러스트·드로잉']""]",0.03850488354620586,0.04132231404958678,0.002441773102930128,0.06341463414634146,1.5346341463414634,0.0008506622125910427,1.0235881542699725
2190,"[""['데코·식물', '플라워·식물', '식물', '중대형식물']""]","[""['가전', '계절가전', '선풍기', '실링팬']""]",0.02404207362885049,0.04601803155522164,0.0015026296018031556,0.0625,1.3581632653061224,0.0003962606988977518,1.017580766341097
372,"[""['데코·식물', '인테리어소품', '장식소품']""]","[""['가구', '서랍·수납장', '수납장']""]",0.03343350864012021,0.06592787377911345,0.002066115702479339,0.06179775280898877,0.9373539485899036,-0.0001380844351394051,0.9955978351336395
2888,"[""['데코·식물', '인테리어소품', '장식소품']""]","[""['데코·식물', '홈갤러리', '그림·사진', '일러스트·드로잉']""]",0.03343350864012021,0.04132231404958678,0.002066115702479339,0.06179775280898877,1.4955056179775281,0.0006845657586727187,1.0218241203543328
2894,"[""['데코·식물', '인테리어소품', '장식소품']""]","[""['수납·정리', '화장대·테이블정리', '티슈커버·케이스']""]",0.03343350864012021,0.04132231404958678,0.002066115702479339,0.06179775280898877,1.4955056179775281,0.0006845657586727187,1.0218241203543328
3198,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']""]","[""['패브릭', '블라인드·롤스크린', '블라인드']""]",0.036626596543951916,0.040007513148009016,0.002253944402704733,0.061538461538461535,1.538172625496569,0.0007886053599057553,1.022942813858679
623,"[""['데코·식물', '플라워·식물', '화병·화분', '화분']""]","[""['가구', '선반', '스탠드선반']""]",0.043012772351615325,0.047145003756574,0.002629601803155522,0.061135371179039305,1.296751857200021,0.0006017644890579554,1.014901368091835
4765,"[""['데코·식물', '시계', '벽시계']""]","[""['가구', '소파', '일반소파']"", ""['가구', '테이블·식탁·책상', '거실·소파테이블']""]",0.04695717505634861,0.035687453042824946,0.0028174305033809165,0.06,1.6812631578947366,0.0011416485235337646,1.0258644116565692
1677,"[""['데코·식물', '시계', '벽시계']""]","[""['가구', '테이블·식탁·책상', '사이드테이블']""]",0.04695717505634861,0.07344102178812922,0.0028174305033809165,0.06,0.8169820971867008,-0.00063115241304138,0.9857010406509265
2776,"[""['데코·식물', '홈갤러리', '그림·사진', '일러스트·드로잉']""]","[""['데코·식물', '시계', '벽시계']""]",0.04132231404958678,0.04695717505634861,0.002441773102930128,0.0590909090909091,1.2584000000000002,0.000501393968370268,1.01289575597876
3132,"[""['데코·식물', '홈갤러리', '그림·사진', '일러스트·드로잉']""]","[""['데코·식물', '홈갤러리', '액자']""]",0.04132231404958678,0.03850488354620586,0.002441773102930128,0.0590909090909091,1.5346341463414634,0.0008506622125910427,1.02187886772867
2018,"[""['데코·식물', '홈갤러리', '그림·사진', '일러스트·드로잉']""]","[""['가구', '테이블·식탁·책상', '책상', '일반책상']""]",0.04132231404958678,0.043200601051840724,0.002441773102930128,0.0590909090909091,1.3678260869565217,0.0006566242991350565,1.016888250089831
475,"[""['데코·식물', '시계', '알람·탁상시계']""]","[""['가구', '서랍·수납장', '협탁']""]",0.02235161532682194,0.034372652141247184,0.001314800901577761,0.058823529411764705,1.7113468338154934,0.0005465166031539415,1.025979057099925
779,"[""['데코·식물', '시계', '알람·탁상시계']""]","[""['가구', '소파', '일반소파']""]",0.02235161532682194,0.16829451540195342,0.001314800901577761,0.058823529411764705,0.3495273109243697,-0.002446853368300612,0.8836870773854245
2940,"[""['데코·식물', '플라워·식물', '화병·화분', '화병']""]","[""['데코·식물', '캔들·디퓨저', '캔들홀더·워머', '캔들홀더']""]",0.0640495867768595,0.016716754320060104,0.003756574004507889,0.05865102639296188,3.508517578832911,0.0026858727980577585,1.0445469993048582
2409,"[""['데코·식물', '홈갤러리', '액자']""]","[""['가전', '음향가전', '스피커', '블루투스·인공지능스피커']""]",0.03850488354620586,0.05879038317054846,0.002253944402704733,0.058536585365853655,0.9956830047533701,-9.772454914055984e-06,0.9997304220209201
391,"[""['데코·식물', '홈갤러리', '액자']""]","[""['가구', '서랍·수납장', '수납장']""]",0.03850488354620586,0.06592787377911345,0.002253944402704733,0.058536585365853655,0.8878882634980195,-0.0002846006996089891,0.9921491496128588
370,"[""['데코·식물', '인테리어소품', '모빌·가랜드']""]","[""['가구', '서랍·수납장', '수납장']""]",0.029301277235161533,0.06592787377911345,0.0016904583020285499,0.05769230769230769,0.8750821827744903,-0.00024131260509798998,0.991260215581349
2870,"[""['데코·식물', '인테리어소품', '모빌·가랜드']""]","[""['패브릭', '이불·이불솜', '이불', '이불커버']""]",0.029301277235161533,0.06480090157776108,0.0016904583020285499,0.05769230769230769,0.8903010033444815,-0.00020829088018984405,0.9924561860807434
6071,"[""['데코·식물', '인테리어소품', '모빌·가랜드']""]","[""['가구', '의자', '인테리어의자']"", ""['가구', '테이블·식탁·책상', '식탁', '식탁·입식테이블']""]",0.029301277235161533,0.10443275732531931,0.0016904583020285499,0.05769230769230769,0.5524349750968456,-0.001369554872792978,0.9503978901853755
3110,"[""['데코·식물', '플라워·식물', '화병·화분', '화분']""]","[""['조명', '장스탠드']""]",0.043012772351615325,0.0777610818933133,0.002441773102930128,0.05676855895196507,0.730038183237348,-0.0009029466103622733,0.9777440381779224
1600,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']""]","[""['가구', '테이블·식탁·책상', '거실·소파테이블']""]",0.036626596543951916,0.0608564988730278,0.002066115702479339,0.05641025641025641,0.9269389047166825,-0.00016285072882051476,0.9952879495639108
3172,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']""]","[""['데코·식물', '홈갤러리', '액자']""]",0.036626596543951916,0.03850488354620586,0.002066115702479339,0.05641025641025641,1.4650156347717322,0.0006558128678606043,1.0189758027635318
2450,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']""]","[""['가전', '음향가전', '턴테이블']""]",0.036626596543951916,0.021600300525920362,0.002066115702479339,0.05641025641025641,2.611549609810479,0.0012749702098883414,1.0368909858556823
7758,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']""]","[""['패브릭', '이불·이불솜', '이불', '차렵이불']"", ""['조명', '단스탠드']""]",0.036626596543951916,0.015965439519158527,0.002066115702479339,0.05641025641025641,3.533273001508296,0.0014813559905642538,1.0428627135530657
3179,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']""]","[""['조명', '데스크스탠드']""]",0.036626596543951916,0.02610818933132983,0.002066115702479339,0.05641025641025641,2.1606345692676627,0.0011098615853476115,1.0321136036977754
488,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']""]","[""['가구', '서랍·수납장', '협탁']""]",0.036626596543951916,0.034372652141247184,0.002066115702479339,0.05641025641025641,1.6411377329410115,0.0008071624403562733,1.0233550697416132
1699,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']""]","[""['가구', '테이블·식탁·책상', '사이드테이블']""]",0.036626596543951916,0.07344102178812922,0.002066115702479339,0.05641025641025641,0.768102826414847,-0.0006237789723300522,0.9819510910397544
3174,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']""]","[""['데코·식물', '홈갤러리', '패브릭포스터', '풍경·자연']""]",0.036626596543951916,0.010518407212622089,0.002066115702479339,0.05641025641025641,5.363003663003663,0.0016808622452176357,1.0486353836605364
2770,"[""['데코·식물', '인테리어소품', '장식소품']""]","[""['데코·식물', '시계', '벽시계']""]",0.03343350864012021,0.04695717505634861,0.0018782870022539444,0.05617977528089888,1.1964044943820227,0.00030834388429187604,1.0097715645236307
2908,"[""['데코·식물', '인테리어소품', '장식소품']""]","[""['패브릭', '이불·이불솜', '이불', '이불커버']""]",0.03343350864012021,0.06480090157776108,0.0018782870022539444,0.05617977528089888,0.8669597785376975,-0.0002882345005337098,0.9908657114235627
2900,"[""['데코·식물', '인테리어소품', '장식소품']""]","[""['조명', '장스탠드']""]",0.03343350864012021,0.0777610818933133,0.0018782870022539444,0.05617977528089888,0.722466482114748,-0.0007215388010912407,0.9771340918035133
2811,"[""['데코·식물', '시계', '벽시계']""]","[""['패브릭', '커튼·부자재', '레이스·속커튼']""]",0.04695717505634861,0.05766341096919609,0.002629601803155522,0.056,0.9711530944625408,-7.810908007119125e-05,0.9982379121089024
1691,"[""['데코·식물', '플라워·식물', '화병·화분', '화병']""]","[""['가구', '테이블·식탁·책상', '사이드테이블']""]",0.0640495867768595,0.07344102178812922,0.0035687453042824945,0.05571847507331379,0.7586832769573468,-0.0011351217937175177,0.9812317129510806
3025,"[""['데코·식물', '플라워·식물', '화병·화분', '화병']""]","[""['데코·식물', '플라워·식물', '조화', '조화꽃']""]",0.0640495867768595,0.015965439519158527,0.0035687453042824945,0.05571847507331379,3.4899430740037958,0.0025461655003694485,1.0420987115651146
3005,"[""['데코·식물', '플라워·식물', '식물', '중대형식물']""]","[""['패브릭', '러그·카페트', '극세사·단모러그']""]",0.02404207362885049,0.057287753568745305,0.001314800901577761,0.0546875,0.9546106557377049,-6.251548775345586e-05,0.997249318538848
619,"[""['데코·식물', '플라워·식물', '식물', '중대형식물']""]","[""['가구', '선반', '스탠드선반']""]",0.02404207362885049,0.047145003756574,0.001314800901577761,0.0546875,1.1599850597609562,0.0001813372500297759,1.00797883900131
1592,"[""['데코·식물', '플라워·식물', '식물', '중대형식물']""]","[""['가구', '테이블·식탁·책상', '거실·소파테이블']""]",0.02404207362885049,0.0608564988730278,0.001314800901577761,0.0546875,0.8986304012345679,-0.00014831552512162998,0.9934741168946483
1365,"[""['데코·식물', '플라워·식물', '식물', '중대형식물']""]","[""['가구', '진열장·책장', '진열장·장식장']""]",0.02404207362885049,0.030803906836964687,0.001314800901577761,0.0546875,1.775342987804878,0.0005742111053472051,1.025265288635277
6648,"[""['데코·식물', '플라워·식물', '식물', '중대형식물']""]","[""['가구', '의자', '인테리어의자']"", ""['조명', '단스탠드']""]",0.02404207362885049,0.032306536438767845,0.001314800901577761,0.0546875,1.6927688953488371,0.0005380847738237633,1.0236757300482457
118,"[""['데코·식물', '플라워·식물', '식물', '소형식물']""]","[""['가구', '거울', '전신거울']""]",0.02066115702479339,0.02836213373403456,0.0011269722013523666,0.05454545454545454,1.9231788079470198,0.0005409777027152888,1.0276938970120788
3161,"[""['데코·식물', '홈갤러리', '그림·사진', '일러스트·드로잉']""]","[""['패브릭', '이불·이불솜', '이불', '이불커버']""]",0.04132231404958678,0.06480090157776108,0.002253944402704733,0.05454545454545454,0.8417391304347825,-0.00042377880298787377,0.9891528925619835
3151,"[""['데코·식물', '홈갤러리', '그림·사진', '일러스트·드로잉']""]","[""['패브릭', '러그·카페트', '사이잘룩러그']""]",0.04132231404958678,0.03812922614575507,0.002253944402704733,0.05454545454545454,1.4305418719211822,0.000678356545442127,1.0173633184996822
2849,"[""['데코·식물', '홈갤러리', '그림·사진', '일러스트·드로잉']""]","[""['데코·식물', '인테리어소품', '모빌·가랜드']""]",0.04132231404958678,0.029301277235161533,0.002253944402704733,0.05454545454545454,1.8615384615384614,0.0010431478227393804,1.0267005721551177
2843,"[""['데코·식물', '플라워·식물', '식물', '소형식물']""]","[""['데코·식물', '인테리어소품', '모빌·가랜드']""]",0.02066115702479339,0.029301277235161533,0.0011269722013523666,0.05454545454545454,1.8615384615384614,0.0005215739113696902,1.0267005721551177
2964,"[""['데코·식물', '플라워·식물', '식물', '소형식물']""]","[""['데코·식물', '플라워·식물', '식물', '중대형식물']""]",0.02066115702479339,0.02404207362885049,0.0011269722013523666,0.05454545454545454,2.26875,0.0006302351429050424,1.0322631913541005
2972,"[""['데코·식물', '플라워·식물', '식물', '소형식물']""]","[""['조명', '데스크스탠드']""]",0.02066115702479339,0.02610818933132983,0.0011269722013523666,0.05454545454545454,2.089208633093525,0.0005875468019447255,1.0300778766687857
2978,"[""['데코·식물', '플라워·식물', '식물', '소형식물']""]","[""['패브릭', '러그·카페트', '사이잘룩러그']""]",0.02066115702479339,0.03812922614575507,0.0011269722013523666,0.05454545454545454,1.4305418719211822,0.0003391782727210635,1.0173633184996822
2982,"[""['데코·식물', '플라워·식물', '식물', '소형식물']""]","[""['패브릭', '이불·이불솜', '이불', '이불커버']""]",0.02066115702479339,0.06480090157776108,0.0011269722013523666,0.05454545454545454,0.8417391304347825,-0.00021188940149393688,0.9891528925619835
2990,"[""['데코·식물', '플라워·식물', '식물', '소형식물']""]","[""['패브릭', '쿠션·방석', '쿠션']""]",0.02066115702479339,0.05709992486851991,0.0011269722013523666,0.05454545454545454,0.9552631578947368,-5.277831246002841e-05,0.9972981563890655
977,"[""['데코·식물', '홈갤러리', '액자']""]","[""['가구', '의자', '스툴·벤치']""]",0.03850488354620586,0.058414725770097674,0.002066115702479339,0.05365853658536585,0.9185789349854913,-0.00018313651068182276,0.9949741299852062
3219,"[""['데코·식물', '홈갤러리', '액자']""]","[""['조명', '장스탠드']""]",0.03850488354620586,0.0777610818933133,0.002066115702479339,0.05365853658536585,0.6900435960881348,-0.0009280657002496669,0.9745308155251071
3173,"[""['데코·식물', '홈갤러리', '액자']""]","[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']""]",0.03850488354620586,0.036626596543951916,0.002066115702479339,0.05365853658536585,1.4650156347717322,0.0006558128678606043,1.0179976686004633
3055,"[""['데코·식물', '플라워·식물', '화병·화분', '화병']""]","[""['데코·식물', '홈갤러리', '그림·사진', '일러스트·드로잉']""]",0.0640495867768595,0.04132231404958678,0.0033809166040570998,0.05278592375366569,1.2774193548387096,0.0007342394645174508,1.0121024486349564
1367,"[""['데코·식물', '플라워·식물', '화병·화분', '화병']""]","[""['가구', '진열장·책장', '진열장·장식장']""]",0.0640495867768595,0.030803906836964687,0.0033809166040570998,0.05278592375366569,1.7136113296616837,0.0014079391000366343,1.0232070209554025
2772,"[""['데코·식물', '플라워·식물', '화병·화분', '화병']""]","[""['데코·식물', '시계', '벽시계']""]",0.0640495867768595,0.04695717505634861,0.0033809166040570998,0.05278592375366569,1.1241290322580646,0.0003733289454893171,1.0061535706061457
2787,"[""['데코·식물', '시계', '벽시계']""]","[""['수납·정리', '화장대·테이블정리', '티슈커버·케이스']""]",0.04695717505634861,0.04132231404958678,0.002441773102930128,0.052000000000000005,1.2584000000000002,0.000501393968370268,1.0112633818042334
2777,"[""['데코·식물', '시계', '벽시계']""]","[""['데코·식물', '홈갤러리', '그림·사진', '일러스트·드로잉']""]",0.04695717505634861,0.04132231404958678,0.002441773102930128,0.052000000000000005,1.2584000000000002,0.000501393968370268,1.0112633818042334
2797,"[""['데코·식물', '시계', '벽시계']""]","[""['패브릭', '러그·카페트', '극세사·단모러그']""]",0.04695717505634861,0.057287753568745305,0.002441773102930128,0.052000000000000005,0.9076983606557377,-0.00024829796998240535,0.9944222008768511
2868,"[""['데코·식물', '인테리어소품', '모빌·가랜드']""]","[""['패브릭', '블라인드·롤스크린', '블라인드']""]",0.029301277235161533,0.040007513148009016,0.0015026296018031556,0.05128205128205129,1.2818105212471411,0.0003303583675639734,1.0118839726277744
2012,"[""['데코·식물', '인테리어소품', '모빌·가랜드']""]","[""['가구', '테이블·식탁·책상', '책상', '일반책상']""]",0.029301277235161533,0.043200601051840724,0.0015026296018031556,0.05128205128205129,1.187068004459309,0.00023679681365755957,1.0085182853777894
964,"[""['데코·식물', '인테리어소품', '모빌·가랜드']""]","[""['가구', '의자', '스툴·벤치']""]",0.029301277235161533,0.058414725770097674,0.0015026296018031556,0.05128205128205129,0.8778959518509358,-0.00020899647260241112,0.9924817755396268
5039,"[""['데코·식물', '인테리어소품', '모빌·가랜드']""]","[""['가구', '소파', '일반소파']"", ""['가구', '테이블·식탁·책상', '식탁', '식탁·입식테이블']""]",0.029301277235161533,0.032306536438767845,0.0015026296018031556,0.05128205128205129,1.5873583780560525,0.0005560068211029708,1.0200012183483258
3184,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']""]","[""['조명', '장스탠드']""]",0.036626596543951916,0.0777610818933133,0.0018782870022539444,0.05128205128205128,0.659482224699616,-0.0009698367710736461,0.9720896704367779
2886,"[""['데코·식물', '인테리어소품', '장식소품']""]","[""['데코·식물', '플라워·식물', '화병·화분', '화분']""]",0.03343350864012021,0.043012772351615325,0.0016904583020285499,0.050561797752808994,1.1755065992836466,0.0002523904059752954,1.0079510445053992
476,"[""['데코·식물', '인테리어소품', '장식소품']""]","[""['가구', '서랍·수납장', '협탁']""]",0.03343350864012021,0.034372652141247184,0.0016904583020285499,0.050561797752808994,1.4709891324369129,0.0005412599396803159,1.0170512894606982
2819,"[""['데코·식물', '시계', '알람·탁상시계']""]","[""['데코·식물', '인테리어소품', '장식소품']""]",0.02235161532682194,0.03343350864012021,0.0011269722013523666,0.050420168067226885,1.5080728920781796,0.000379679277202422,1.0178886059453602
2823,"[""['데코·식물', '시계', '알람·탁상시계']""]","[""['데코·식물', '플라워·식물', '화병·화분', '화분']""]",0.02235161532682194,0.043012772351615325,0.0011269722013523666,0.050420168067226885,1.1722138637114234,0.00016556725960889854,1.007800708762458
2825,"[""['데코·식물', '시계', '알람·탁상시계']""]","[""['수납·정리', '서랍장·트롤리', '트롤리·이동식선반']""]",0.02235161532682194,0.021036814425244178,0.0011269722013523666,0.050420168067226885,2.3967587034813924,0.00065676541761757,1.0309435317114686
1506,"[""['데코·식물', '시계', '알람·탁상시계']""]","[""['가구', '침대', '침대프레임', '일반침대']""]",0.02235161532682194,0.040007513148009016,0.0011269722013523666,0.050420168067226885,1.2602674872766007,0.00023273965728529806,1.0109655392512118
2832,"[""['데코·식물', '시계', '알람·탁상시계']""]","[""['조명', '무드등·장식조명', '무드등·수유등']""]",0.02235161532682194,0.028925619834710745,0.0011269722013523666,0.050420168067226885,1.743097238895558,0.00048043787371702127,1.0226358516784906
2387,"[""['데코·식물', '시계', '알람·탁상시계']""]","[""['가전', '음향가전', '스피커', '블루투스·인공지능스피커']""]",0.02235161532682194,0.05879038317054846,0.0011269722013523666,0.050420168067226885,0.8576261175396676,-0.0001870878281921989,0.9911853486965022
3149,"[""['데코·식물', '홈갤러리', '그림·사진', '일러스트·드로잉']""]","[""['패브릭', '러그·카페트', '극세사·단모러그']""]",0.04132231404958678,0.057287753568745305,0.002066115702479339,0.05,0.8727868852459016,-0.00030114684168369016,0.9923286804539524
3164,"[""['데코·식물', '홈갤러리', '그림·사진', '일러스트·드로잉']""]","[""['패브릭', '커튼·부자재', '가리개커튼']""]",0.04132231404958678,0.03888054094665665,0.002066115702479339,0.05,1.2859903381642515,0.00045948177906377495,1.0117046937403615
3158,"[""['데코·식물', '홈갤러리', '그림·사진', '일러스트·드로잉']""]","[""['패브릭', '블라인드·롤스크린', '블라인드']""]",0.04132231404958678,0.040007513148009016,0.002066115702479339,0.05,1.2497652582159624,0.0004129126798343382,1.010518407212622
2889,"[""['데코·식물', '홈갤러리', '그림·사진', '일러스트·드로잉']""]","[""['데코·식물', '인테리어소품', '장식소품']""]",0.04132231404958678,0.03343350864012021,0.002066115702479339,0.05,1.4955056179775283,0.0006845657586727187,1.0174384119577682
1371,"[""['데코·식물', '홈갤러리', '그림·사진', '일러스트·드로잉']""]","[""['가구', '진열장·책장', '진열장·장식장']""]",0.04132231404958678,0.030803906836964687,0.002066115702479339,0.05,1.6231707317073172,0.0007932269902080709,1.0202064138558267
7399,"[""['데코·식물', '플라워·식물', '화병·화분', '화병']""]","[""['가구', '테이블·식탁·책상', '식탁', '식탁·입식테이블']"", ""['조명', '천장등', '펜던트조명']""]",0.0640495867768595,0.05315552216378663,0.0031930879038317055,0.0498533724340176,0.9378775789353699,-0.0002115013256670244,0.9965245893276196
3217,"[""['데코·식물', '홈갤러리', '액자']""]","[""['조명', '벽조명']""]",0.03850488354620586,0.03155522163786627,0.0018782870022539444,0.048780487804878044,1.5458768873403017,0.0006632568678131884,1.0181086131499355
3228,"[""['데코·식물', '홈갤러리', '액자']""]","[""['패브릭', '블라인드·롤스크린', '블라인드']""]",0.03850488354620586,0.040007513148009016,0.0018782870022539444,0.048780487804878044,1.2192831787472802,0.00033780236751655745,1.0092228707931188
629,"[""['데코·식물', '홈갤러리', '액자']""]","[""['가구', '선반', '스탠드선반']""]",0.03850488354620586,0.047145003756574,0.0018782870022539444,0.048780487804878044,1.0346905062676124,6.297412282162454e-05,1.0017193550251402
970,"[""['데코·식물', '플라워·식물', '화병·화분', '화분']""]","[""['가구', '의자', '스툴·벤치']""]",0.043012772351615325,0.058414725770097674,0.002066115702479339,0.048034934497816595,0.822308653589632,-0.00044646359905190945,0.9890964577919616
2400,"[""['데코·식물', '플라워·식물', '화병·화분', '화분']""]","[""['가전', '음향가전', '스피커', '블루투스·인공지능스피커']""]",0.043012772351615325,0.05879038317054846,0.002066115702479339,0.048034934497816595,0.817054285196088,-0.0004626216652996989,0.9887018452015799
3122,"[""['데코·식물', '플라워·식물', '화병·화분', '화분']""]","[""['패브릭', '커튼·부자재', '레이스·속커튼']""]",0.043012772351615325,0.05766341096919609,0.002066115702479339,0.048034934497816595,0.8330227728546435,-0.0004141474665563306,0.9898856829727252
2277,"[""['데코·식물', '시계', '벽시계']""]","[""['가전', '냉장고', '양문형냉장고']""]",0.04695717505634861,0.0403831705484598,0.002253944402704733,0.048,1.1886139534883722,0.00035766479393032485,1.0080008712726263
2769,"[""['데코·식물', '시계', '벽시계']""]","[""['데코·식물', '인테리어소품', '모빌·가랜드']""]",0.04695717505634861,0.029301277235161533,0.002253944402704733,0.048,1.638153846153846,0.0008780391981986506,1.0196415155092842
2807,"[""['데코·식물', '시계', '벽시계']""]","[""['패브릭', '이불·이불솜', '이불', '차렵이불']""]",0.04695717505634861,0.054094665664913597,0.002253944402704733,0.048,0.8873333333333334,-0.000286188282537265,0.993598040267948
6625,"[""['데코·식물', '시계', '벽시계']""]","[""['가구', '의자', '인테리어의자']"", ""['조명', '천장등', '펜던트조명']""]",0.04695717505634861,0.05991735537190083,0.002253944402704733,0.048,0.8011034482758621,-0.000559605342407064,0.9874817695673311
7381,"[""['데코·식물', '시계', '벽시계']""]","[""['가구', '테이블·식탁·책상', '식탁', '식탁·입식테이블']"", ""['조명', '천장등', '펜던트조명']""]",0.04695717505634861,0.05315552216378663,0.002253944402704733,0.048,0.9030106007067138,-0.0002420887567518141,0.994584535542241
6667,"[""['데코·식물', '플라워·식물', '화병·화분', '화병']""]","[""['가구', '의자', '인테리어의자']"", ""['조명', '천장등', '펜던트조명']""]",0.0640495867768595,0.05991735537190083,0.003005259203606311,0.04692082111436951,0.7830923248053394,-0.0008324226487261797,0.9863636363636363
2992,"[""['데코·식물', '플라워·식물', '식물', '중대형식물']""]","[""['데코·식물', '플라워·식물', '화병·화분', '화병']""]",0.02404207362885049,0.0640495867768595,0.0011269722013523666,0.04687499999999999,0.7318548387096774,-0.0004129126798343382,0.9819807614144426
2995,"[""['데코·식물', '플라워·식물', '식물', '중대형식물']""]","[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']""]",0.02404207362885049,0.036626596543951916,0.0011269722013523666,0.04687499999999999,1.2798076923076922,0.0002463928704684738,1.0107524232981488
2997,"[""['데코·식물', '플라워·식물', '식물', '중대형식물']""]","[""['수납·정리', '화장대·테이블정리', '티슈커버·케이스']""]",0.02404207362885049,0.04132231404958678,0.0011269722013523666,0.04687499999999999,1.134375,0.00013349808445771829,1.0058257688660073
2965,"[""['데코·식물', '플라워·식물', '식물', '중대형식물']""]","[""['데코·식물', '플라워·식물', '식물', '소형식물']""]",0.02404207362885049,0.02066115702479339,0.0011269722013523666,0.04687499999999999,2.26875,0.0006302351429050424,1.02750304836743
3008,"[""['데코·식물', '플라워·식물', '식물', '중대형식물']""]","[""['패브릭', '이불·이불솜', '이불', '이불커버']""]",0.02404207362885049,0.06480090157776108,0.0011269722013523666,0.04687499999999999,0.7233695652173912,-0.0004309758455960592,0.9811924967052998
379,"[""['데코·식물', '플라워·식물', '식물', '중대형식물']""]","[""['가구', '서랍·수납장', '수납장']""]",0.02404207362885049,0.06592787377911345,0.0011269722013523666,0.04687499999999999,0.7110042735042733,-0.0004580705942386406,0.9800100996415859
4915,"[""['데코·식물', '플라워·식물', '식물', '중대형식물']""]","[""['가구', '테이블·식탁·책상', '사이드테이블']"", ""['가구', '소파', '일반소파']""]",0.02404207362885049,0.027047332832456798,0.0011269722013523666,0.04687499999999999,1.7330729166666665,0.000476698233930415,1.0208027983397174
7386,"[""['데코·식물', '플라워·식물', '식물', '중대형식물']""]","[""['패브릭', '커튼·부자재', '레이스·속커튼']"", ""['가구', '테이블·식탁·책상', '식탁', '식탁·입식테이블']""]",0.02404207362885049,0.010330578512396695,0.0011269722013523666,0.04687499999999999,4.5375,0.0008786036721287045,1.038341688118141
3194,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']""]","[""['패브릭', '매트리스커버']""]",0.036626596543951916,0.021412471825694966,0.0016904583020285499,0.04615384615384615,2.1554655870445343,0.0009061923354600829,1.025938537602094
3186,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']""]","[""['조명', '천장등', '펜던트조명']""]",0.036626596543951916,0.14556724267468069,0.0016904583020285499,0.04615384615384615,0.3170620347394541,-0.0036411743654325194,0.8957762778410605
3056,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']""]","[""['데코·식물', '플라워·식물', '화병·화분', '화병']""]",0.036626596543951916,0.0640495867768595,0.0016904583020285499,0.04615384615384615,0.7205955334987593,-0.0006554600716543206,0.981238336443615
4788,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']""]","[""['가구', '소파', '일반소파']"", ""['가구', '테이블·식탁·책상', '거실·소파테이블']""]",0.036626596543951916,0.035687453042824946,0.0016904583020285499,0.04615384615384615,1.2932793522267205,0.00038334835774777145,1.010972831487361
